Time,C00008,C01251,C02612,C04272,C14463,C06006,C06010,C00671,C00149,C04002,C16254,C04691,C02226,C00322,C00109,C00026,C00631,C01179,C05381,C00944,C02637,C04181,C00141,C00197,C00236,C03232,C00334,C01061,C01036,C01269,C00033,C00164,C00024,C05535,C00984,C00446,C00267,C00668,C00014,C00020,C00002,C05378,C05345,C00169,C00251,C00417,C00158,C00011,C00010,C06032,C00279,C00124,C00103,C00118,C00013,C15973,C15972,C00122,C00035,C00111,C00044,C00080,C00001,C11482,C00544,C05662,C00027,C00530,C00104,C00311,C00081,C00956,C04076,C05560,C00041,C00062,C00049,C00327,C00025,C00407,C00047,C00077,C00065,C00082,C00183,C03406,C00449,C00003,C00004,C00006,C00005,C01005,C00009,C00036,C05379,C00139,C00007,C00074,C00404,C00022,C15602,C00138,C00493,C03175,C00042,C00232,C00091,C00068,C00052,C00029,C00086,C00075,C15603,C06007,C01352,C00016,APS,Cbl,GRF2,INS,CIP4_2,Exo70,TC10,
320.0,0.004981323317007727,5.195748141936531E-4,7.753740525455871E-7,1.0E-7,0.0018245517660647062,2.0342707569065367E-4,1.0E-7,1.269123463017845E-4,9.243395572687971E-4,0.032118490411612154,2.2760143185743765E-5,1.0E-7,0.0010097551619451767,6.532666090454083E-5,0.0011077221911824032,3.918679516621498E-6,1.0E-7,0.003182890932488982,0.002,1.664694986282325E-6,0.001129752005343189,1.0E-7,4.2207918888001534E-5,1.0E-7,1.0E-7,0.0020052114122765725,8.044466539668056E-4,1.0E-7,0.03773877381428534,1.1689338143012429E-5,0.002,0.01294520692561239,6.092587807830382E-4,0.0022629004855704007,1.0E-7,3.9966469281506244E-6,0.00466569875777606,1.0E-7,0.0020669566749851403,8.297903776704344E-4,2.4236910928635637E-4,6.665538135920088E-6,9.714634625232586E-4,1.6127694858505108E-4,0.00312464542554465,0.009801275302974465,0.0013475234352973626,0.004051988184277978,5.23521425318453E-4,8.492766652433829E-4,9.961142099525996E-4,1.0E-7,1.0E-7,1.0E-7,0.0037070667439265113,1.5451752347263708E-4,0.002318020863667218,0.0020799426551794706,6.8E-4,2.427215254358035E-4,0.0049,0.004589581984909751,0.0063584376615033,7.371906125384646E-4,0.015390024020921053,0.007833082309541162,0.0020378516531772005,0.001,2.4E-5,5.962737132991021E-4,2.1E-4,0.0018126749420273641,0.0010007305923471156,9.247836869041583E-4,0.009497061182867486,8.296377649719735E-5,0.00839472876539039,0.001340111103720379,1.0E-7,0.002012085636382247,5.272766736937398E-4,9.725392016428598E-4,0.0021254503561364455,8.565977517805441E-5,0.0037310096264081237,1.0E-7,9.99862270441322E-4,9.664741611804593E-7,7.001775217495926E-4,5.064257873040429E-7,2.3992449767190158E-4,2.317197345731735E-5,0.006963623946156726,0.0010257383227564416,1.0E-7,0.001998883330476858,0.003924217364475809,0.0014889591076925875,0.001,0.0017165307620364404,0.0017503166629233354,0.0020011164766796773,3.4189047623796854E-5,5.555938473964338E-4,3.434126505811436E-4,0.002264635561406899,6.918381918314747E-4,3.8E-4,8.506023928357852E-4,0.04580910360174617,0.003990064941813349,0.0013808795768830045,0.0022442941459223727,1.0E-7,9.785490817451632E-4,0.0020214352829740503,0.001,0.002,1.0E-7,1.0E-7,0.001209413921435565,0.0012222596297003163,0.001,
330.0,0.004978213407750466,1.0E-7,1.0E-7,1.0E-7,0.0036763472552605505,1.0E-7,2.53951834143382E-4,1.2790732425657325E-4,1.0E-7,0.02615495273615726,2.2422463821856604E-5,1.0E-7,0.0010308361294383583,6.540301053857935E-5,0.0010887160461298794,2.7618650510987693E-6,9.904674536667909E-5,6.848829688545209E-4,0.002,1.0E-7,0.0011300212210048977,0.015256285933835153,4.328307149884712E-5,8.911293745385256E-4,1.7620009614779974E-6,0.002006003722552753,7.728746701157296E-4,0.00629111942781512,1.0E-7,1.0E-7,0.002,0.02682210546913501,6.092230108450478E-4,0.0022695052128290216,9.610192902385504E-5,1.0E-7,0.004636569902803816,3.5881890754891943E-4,0.002068356605251182,8.365285389001954E-4,2.757444947397516E-4,1.0E-7,0.004451792408248214,1.5421442457185105E-4,0.003123469539973793,3.998944662668801E-4,1.0E-7,0.004370601392162687,5.258403588092255E-4,8.298858648912139E-4,9.960201818462618E-4,0.003744177160954202,0.004779728443995453,0.006052726331137388,0.0037608669080670784,1.540061937239369E-4,0.002317746718093661,8.98559204714522E-4,6.8E-4,9.345656516199547E-5,0.0049,0.004590223614248228,1.0E-7,7.305880387848578E-4,1.0E-7,0.006267416297960991,0.002037736205632713,0.001,2.4E-5,1.0E-7,2.1E-4,0.00180802395427037,0.0010007555865309196,9.228549061719311E-4,0.009485830297253882,1.7002116948263376E-4,0.008394604682596627,0.001342653651984071,8.577392297788954E-6,0.0020162601711311086,5.308263386434516E-4,9.312489307183148E-4,0.002106707302994308,8.86392016046336E-5,0.003735428976822594,1.0E-7,9.998622705353533E-4,3.7973382383977517E-7,7.001850026211347E-4,5.843803836698758E-7,2.3984654529835597E-4,4.6976228245647214E-5,0.006945759205345715,0.001025737010217337,1.0E-7,0.0019988833314303848,0.0033426192228835803,0.0021793933184186586,0.001,0.0018832186276688157,0.0017445075171939174,0.0020011164757261506,3.438379864371824E-5,5.43303566624128E-4,3.38580106961092E-4,0.002338812955933092,6.904497524093322E-4,3.8E-4,0.005801764255159931,0.038134929455929195,0.003952911755236983,0.001329219322392631,0.002249999038223742,1.0E-7,9.775794260341146E-4,0.0020224039774611752,0.001,0.002,1.0E-7,1.0E-7,0.0011946317433178825,0.0012076581281781566,0.001,
340.0,0.004898372037982128,6.248418703136947E-4,1.0E-7,1.0E-7,0.0033096720550218482,3.5057006517930827E-4,0.019808618762890362,1.286887315380284E-4,1.0E-7,0.032792888048078624,2.2640274354804913E-5,1.0E-7,0.001114823674782989,6.542169942529967E-5,0.0010683695127762282,3.7813005050313658E-6,0.0024771382974741107,1.1244615134742438E-4,0.002,9.994184262015661E-8,0.0011310081891797571,0.0010128302271423916,4.433150488975737E-5,1.0E-7,1.0E-7,0.0020055521638948233,9.106077643111388E-4,1.0E-7,1.0E-7,1.3110138903133448E-5,0.002,0.01503343496052477,6.093543946818577E-4,0.002276032643742398,0.00651686570672394,2.809476287412901E-4,0.004581764840933604,0.008692962037453785,0.0020683376714622018,8.432047262096846E-4,6.160456721368973E-4,1.058556399623962E-4,0.006905560700357716,1.5556022012068568E-4,0.0032524014422741386,4.289776680609536E-4,1.0E-7,0.004123237203829313,5.258354455524556E-4,7.468952432842539E-4,9.960204575059103E-4,1.0E-7,0.012553921767038834,1.0E-7,0.0039244629407502885,1.5510679720472353E-4,0.0023174581719315954,8.168934528737838E-4,6.8E-4,1.0E-7,0.0049,0.004589821878267845,0.0038727661348108787,7.240627431023636E-4,1.857054954638815E-4,0.010064893141153382,0.002038530749639798,0.001,2.4E-5,2.6491281616439986E-4,2.1E-4,0.0017972527997444036,0.001000780642392207,9.270745008739575E-4,0.009695926028094258,8.983066929019241E-5,0.008394326944243934,0.0013418322179276835,1.0E-7,0.002020142975507737,5.343760182961975E-4,9.818974258002473E-4,0.002117341399008925,9.070865041297229E-5,0.0037397184192098213,1.0E-7,9.998622556066368E-4,6.962927049128453E-7,6.999106275540353E-4,6.196023980136979E-7,2.3981365930306282E-4,4.134784514014608E-5,0.007093278551034806,0.001025711493968106,1.0E-7,0.001998883329058933,1.0E-7,6.83110237555148E-4,0.001,0.0022925721373187272,0.0017387847627245876,0.0020011164780976026,3.445055593925196E-5,5.395476045852267E-4,3.3383612762054164E-4,0.0027712613795786937,6.895424051172329E-4,3.8E-4,1.0E-7,1.0E-7,0.004001071509941769,0.0011623502077917258,0.0022556199289949477,1.0E-7,9.766431013207022E-4,0.0020233394035257595,0.001,0.002,1.0E-7,1.0E-7,0.0011802046759679078,0.0011934052904796915,0.001,
350.0,0.005388103851900299,1.0E-7,1.0E-7,1.0E-7,0.006484369071693094,1.0E-7,1.0E-7,1.2971206386013195E-4,2.845786722432331E-4,0.035774327671130396,2.244745957428278E-5,1.0E-7,0.0011469069402341662,6.549239462893531E-5,0.0010438816113970408,2.3422051213266647E-6,1.0E-7,1.2008147859468567E-4,0.002,5.384655462106436E-7,0.0011359423847255691,1.0E-7,4.5400819923388827E-5,1.0E-7,1.0E-7,0.002005483303052687,6.400531368791268E-4,1.2626986932108428E-4,2.1223893704137045E-4,1.0E-7,0.002,0.006838983717528304,6.092760580440992E-4,0.002282528276364326,1.0E-7,2.808019354836963E-4,0.004429460939009342,1.0E-7,0.0020683174468474805,8.500024226569701E-4,1.0E-7,1.0E-7,0.006215978355105106,1.5298383881858868E-4,0.0032510944233351546,0.0028237696981773296,8.139219385876865E-5,0.004610493941232158,5.276833443020076E-4,7.166175435040189E-4,9.95994391254948E-4,1.0E-7,1.0E-7,2.8099999639678813E-5,0.0039241020783776295,1.550409482472603E-4,0.002317177654411634,0.0017306458507487302,6.8E-4,2.600999961157881E-4,0.0049,0.004589490874972025,0.006895991822708698,7.175692794743896E-4,0.028437889362810033,0.0033771679656533827,0.0020385105418678916,0.001,2.4E-5,7.313744601219389E-4,2.1E-4,0.0017976144405280963,0.001000805764795914,9.202541186311862E-4,0.009560243726785904,2.169454648656314E-5,0.008394326900022694,0.0013427895168173132,6.850150513312129E-6,0.0020242736244200886,5.37925731254683E-4,9.791229221978188E-4,0.0021438705908957854,9.359284340785031E-5,0.00374413815984033,1.0E-7,9.998622072456013E-4,1.0103113088170461E-6,6.99620976316793E-4,6.152218383993789E-7,2.3981723804965648E-4,2.0310705477544937E-5,0.007094402696754907,0.0010256828761244687,1.0E-7,0.001998883134264979,0.019970183705318646,5.326824330400542E-4,0.001,0.002030964380779904,0.0017333704389321499,0.002001116672891519,3.475373584707315E-5,5.363829211228208E-4,3.2949436626001006E-4,0.00254476522097308,6.881871321083809E-4,3.8E-4,1.0E-7,8.094103160799916E-6,0.00399929745544658,0.0011623522216502216,0.0022609409190105473,1.0E-7,9.755089583805566E-4,0.0020244722294236743,0.001,0.002,1.0E-7,1.0E-7,0.0011661200509264181,0.0011794887520985911,0.001,
360.0,0.005270262218812481,3.604868209755232E-4,1.0E-7,1.0E-7,0.005836860795033365,6.039868971033822E-4,3.6000173694576167E-4,1.304478903772556E-4,6.472285755899714E-4,0.013147268569212795,2.2538290254753826E-5,1.0E-7,0.0011396871796838153,6.552244915242409E-5,0.0010229664540077595,3.79565599660402E-6,9.846733737023448E-5,8.40813979593067E-4,0.002,1.0E-7,0.0011361465392988857,0.01128337203207573,4.64338755472046E-5,8.853648864990994E-4,1.0E-7,0.0020060043088681034,9.257399703761816E-4,0.007547755279321283,0.028600696997616092,4.263603955052764E-6,0.002,0.012799511195687794,6.092278682314049E-4,0.002288912599403452,9.624798995815491E-5,2.800857597041496E-4,0.004682926847455023,6.17805196382077E-4,0.002077313528958663,8.564113696332735E-4,1.3652991209656424E-4,3.0046092452090854E-5,0.004926901590765574,1.5238114221635164E-4,0.003291424005581251,4.7137847114235603E-4,1.0E-7,0.008018008121651932,5.284245375393908E-4,7.235412864346221E-4,9.959580884350107E-4,0.003750019598326196,0.0013610541635260588,0.004576857565122967,0.0039420738665337735,1.558043802250615E-4,0.002316905230751992,0.0021011406995611794,6.8E-4,1.0E-7,0.0049,0.004590157391179255,1.0E-7,7.111870399832134E-4,0.0020500713348264865,0.0063065816098053454,0.0020383682530842858,0.001,2.4E-5,1.0E-7,2.1E-4,0.0017955267361575546,0.0010008309610006422,9.159940757853756E-4,0.009790393436834762,1.0939620929023813E-4,0.008394265343274835,0.0013429529811510522,1.0E-7,0.0020281558791685086,5.41475396204251E-4,9.397541951778122E-4,0.0021244736610850634,9.659910767412687E-5,0.003748426787977004,1.0E-7,9.998622072463425E-4,3.60741026169321E-7,6.99616490869906E-4,7.17198904255554E-7,2.3971526389719394E-4,4.437383048392747E-5,0.007109843985607169,0.0010256909025292583,1.0E-7,0.0019988831347946185,0.00567741565615409,0.0014049797288647973,0.001,0.0017549931583008,0.0017281341364878756,0.002001116672361879,3.50014733441332E-5,5.286149807842343E-4,3.2530661234081887E-4,0.0025914935794292848,6.871211972041026E-4,3.8E-4,7.260643131206473E-5,0.0064779703942891105,0.003961716624736614,0.0011490856421225643,0.0022660875981282374,1.0E-7,9.744252363664501E-4,0.0020255547473938458,0.001,0.002,1.0E-7,1.0E-7,0.0011523657960897746,0.0011658967271506808,0.001,
370.0,0.005140206010950829,1.0E-7,1.0E-7,1.0E-7,0.012999791238061076,1.0E-7,0.0021768750843359965,1.315216096957654E-4,1.0E-7,0.014785138108957888,2.2406712081469644E-5,1.0E-7,0.001213040157243226,6.554581540866135E-5,0.0010050161503845554,2.2474625252540764E-6,0.009304931837117345,1.0E-7,0.002,9.994026302553683E-8,0.001137133431707782,0.019194695431814172,4.751695872332353E-5,1.0E-7,1.0E-7,0.002005935421589871,8.824381075409296E-4,0.013159325965839611,1.0E-7,1.0E-7,0.002,0.03286190963254604,6.092277714826234E-4,0.002295205819920982,0.0073432396243157515,1.0E-7,0.004796984356044795,1.0E-7,0.0020773135537658326,8.627908005413912E-4,2.3953148048072633E-4,1.0E-7,0.004388006795451762,1.5621447780887575E-4,0.0032900838544642347,5.004604577083466E-4,1.0E-7,0.007960862817993387,5.299232131271376E-4,6.51185763290391E-4,9.959583714294693E-4,1.0E-7,1.0E-7,1.0E-7,0.00394356912166035,1.5590104263308032E-4,0.0023166166134097445,0.0014640597933998469,6.8E-4,1.0E-7,0.0049,0.004589647153351851,0.013547809564720499,7.048958890738741E-4,1.0E-7,0.007049304892467143,0.002043635888096978,0.001,2.4E-5,0.0010839228592831218,2.1E-4,0.0017915867749872085,0.0010008562139694887,9.136654851786166E-4,0.009766674386038279,1.0E-7,0.008394157333597012,0.0013413171660588863,1.751426214437073E-5,0.0020326420011270094,5.450251100188467E-4,9.042739951380879E-4,0.002201431007143121,9.419545812893415E-5,0.0037529801815018742,1.0E-7,9.998621576023051E-4,6.910576312118306E-7,6.993200724553573E-4,7.034249325984583E-7,2.39725300484137E-4,1.0E-7,0.007086387760913054,0.00102560493628764,1.0E-7,0.001998883132254296,0.005758107757246387,0.0013804182946568241,0.001,0.0019341904305440107,0.0017228441706458359,0.0020011166749022017,3.520186168716341E-5,5.211305542953551E-4,3.210352875595234E-4,0.002672965774866876,6.858617351552504E-4,3.8E-4,0.0012869834279435532,0.042264580684879316,0.003926230546777176,0.0011657518225698035,0.0022712867670915985,1.0E-7,9.733956873627672E-4,0.0020265832082993975,0.001,0.002,1.0E-7,1.0E-7,0.0011389304009883602,0.0011526179748810334,0.001,
380.0,0.0051919773228966595,7.230612770974666E-4,9.030407161903336E-7,1.0E-7,0.016193860281082377,0.0016379248747057694,1.0E-7,1.3181323360336763E-4,0.0017849836084727593,0.016081805438258483,2.246873993786335E-5,1.0E-7,0.0011212053665828011,6.558345278706754E-5,9.86885651202716E-4,4.547554399795067E-6,1.0E-7,5.173574851904432E-6,0.002,1.6410335294699091E-6,0.0011519906913981805,1.0E-7,4.841519635005715E-5,1.0E-7,1.0E-7,0.002005080626814886,0.0012072871140328886,1.0E-7,1.0E-7,8.625191642527288E-6,0.002,0.03602633038946154,6.091363314741165E-4,0.0023014229290625383,1.0E-7,1.0E-7,0.004763303759750044,7.049529617545686E-4,0.0020825222614681343,8.691405030581684E-4,2.3163894489721475E-4,3.675603257867946E-5,2.451362325509443E-4,1.608585691400279E-4,0.0033740042898936424,2.0771069855248753E-4,2.3488225428503545E-7,0.008695032950583152,5.307901349867584E-4,7.379614575406923E-4,9.957723942942173E-4,1.0E-7,0.01701834436488952,0.0014943413018204468,0.004129187476300034,1.565903342125766E-4,0.002316336507973252,0.0036694912264717996,6.8E-4,0.011082841300144418,0.0049,0.004589399732016005,0.003038777720978809,6.986808447128511E-4,9.314353594579488E-5,4.395785968089205E-5,0.00204480351853241,0.001,2.4E-5,1.0E-7,2.1E-4,0.0017878247036166152,0.0010008815340864523,9.112459341093289E-4,0.044504997034684496,8.452424288942302E-5,0.008394053011472696,0.0013392564511602754,1.0E-7,0.0020365086889714687,5.485747959640754E-4,9.347930736806116E-4,0.0021814572328942967,9.589181362043736E-5,0.0037572403049607865,1.0E-7,9.998621363936653E-4,9.859431523071972E-7,6.990560564038141E-4,9.19542249485288E-7,2.3950920697029046E-4,2.4733746708139584E-5,0.007166146658546061,0.0010256550440375651,1.0E-7,0.0019988785939451885,1.0E-7,0.0010915660508172013,0.001,0.005065950674507145,0.001718146679594865,0.0020011212131907014,3.5403549753111794E-5,5.152596896301456E-4,3.1737357023595673E-4,0.0018343163928724975,6.847774114194625E-4,3.8E-4,0.019861430235829217,0.02113013848360451,0.003953741012112915,9.76085193284797E-4,0.002275906263864055,1.0E-7,9.72346380573737E-4,0.002027631383657495,0.001,0.002,1.0E-7,1.0E-7,0.0011258028844651838,0.0011396417684729585,0.001,
390.0,0.005228452219897268,1.0E-7,1.0E-7,1.0E-7,0.0073987842021390705,1.0E-7,0.0022985112452555954,1.3286249450125467E-4,1.0E-7,0.034565503894617246,2.2362594111852346E-5,1.0E-7,0.001161589864061872,6.558463344318145E-5,9.368978709767861E-4,9.551074528606972E-7,9.843170265962002E-5,1.327144607767688E-5,0.002,1.0E-7,0.0011526279675670194,0.005845197741704686,4.9435159350320425E-5,8.850084054174535E-4,1.627284459876437E-6,0.0020058843577702196,5.333157207725796E-4,0.0013255291550889371,0.003210155746562207,1.0E-7,0.002,0.03299850164703616,6.090236640382621E-4,0.002307564306607294,9.609999437478597E-5,0.0033797139388323464,0.004764624569885998,0.007092565682134355,0.002082520024604571,8.75410804642279E-4,4.290806534378194E-4,1.0E-7,0.014986659281897867,1.6059518292570998E-4,0.003372586428936848,1.6738739444221241E-4,1.0E-7,0.016937509952699145,5.323300438189105E-4,6.994561749955034E-4,9.957396509049272E-4,0.0037440997749914385,0.012898489074750882,0.019819605445752057,0.004253850571861159,1.5677188981046405E-4,0.0023160639836317296,0.005533799623864208,6.8E-4,1.0E-7,0.0049,0.0045898835959447175,1.0E-7,6.925415180329743E-4,0.026901051730824178,3.620042020552351E-5,0.0020448012579576337,0.001,2.4E-5,1.0E-7,2.1E-4,0.0017805410189279695,0.001000906901523255,9.123895109918284E-4,0.005109989211036174,1.6580402468076305E-4,0.008393860067025761,0.001339169319110041,2.0986513009239566E-5,0.002041142146256898,5.521244609141066E-4,8.97725869676534E-4,0.002161383315998279,9.875805961644411E-5,0.0037618933690766873,1.0E-7,9.998621366237564E-4,4.471114138197781E-7,6.990996395465915E-4,1.0389280915809675E-6,2.3938982454639246E-4,5.0405966668740906E-5,0.007141904588144459,0.001025653734081658,1.0E-7,0.0019988785944488477,0.006925068714669549,0.0018637079992551314,0.001,0.0021118998614565528,0.0017139531770586365,0.0020011212126870423,3.553370210591083E-5,5.05539892170997E-4,3.142159379341783E-4,0.002180345477862913,6.835393903385029E-4,3.8E-4,1.0E-7,1.0E-7,0.003918251401327784,8.501849938072023E-4,0.0022800323369924105,1.0E-7,9.712840837000739E-4,0.002028692518942984,0.001,0.002,1.0E-7,1.0E-7,0.0011129727645631453,0.0011269578659762686,0.001,
400.0,0.005370157119313688,1.7203663829712278E-6,1.0E-7,1.0E-7,0.006659824486208667,6.848686240849153E-4,1.0E-7,1.3318490815606945E-4,1.0E-7,0.02209772939126661,2.2383829763910047E-5,1.0E-7,0.0012325343083556596,6.557120107611725E-5,9.182746453077723E-4,4.976707356576288E-6,0.01071153776568519,0.004546661129272572,0.002,9.994010723379423E-8,0.0011536146960579867,1.0E-7,5.036300937630939E-5,1.0E-7,1.0E-7,0.0020048728913723284,7.055567456442139E-4,3.4566310708302963E-4,0.02515634558176947,1.0930385039844535E-5,0.002,0.033597112730827126,6.090237533337049E-4,0.0023136556213191645,0.006036710565062506,0.003384302974270644,0.0047508602153187186,1.0E-7,0.0020817456273195005,8.81719868358343E-4,7.144075062409932E-5,3.8925183194630985E-5,0.0020491002413070315,1.6396828649757508E-4,0.0034794816102862195,1.964745488565069E-4,1.0E-7,0.005310273540540027,5.33297837352901E-4,6.295086642465653E-4,9.957399347253427E-4,1.0E-7,1.0E-7,1.0E-7,0.004254767415621969,1.5733341489433404E-4,0.0023157779687778025,0.0037187860153985834,6.8E-4,0.0015331073277842393,0.0049,0.004589423554187452,0.018376013091710577,6.864522606430611E-4,0.02676905194597708,0.004106845484159567,0.0020529369820966085,0.001,2.4E-5,5.767669962414749E-4,2.1E-4,0.001779670062560535,0.0010009323223688783,9.072136013158937E-4,0.005617969260068216,1.0E-7,0.008393827945916425,0.0013377020895401443,1.0E-7,0.0020449997222226246,5.556742080123633E-4,8.643404339826555E-4,0.002289824714369531,9.348940108372991E-5,0.0037661369916222468,1.0E-7,9.998620525669404E-4,7.817088214619704E-7,6.987895770475594E-4,9.999993754855327E-7,2.3942312425231674E-4,1.0E-7,0.007227780174929587,0.001025537641511957,1.0E-7,0.0019988785899640524,0.002567440571542894,0.0026371738220979635,0.001,0.0017925241855480342,0.0017094155582445354,0.0020011212171718376,3.579247195537605E-5,4.919699142619587E-4,3.1075438098369793E-4,0.002503315131811626,6.823698129445301E-4,3.8E-4,1.0E-7,8.016200162962884E-6,0.0038848437704883084,8.501875543289335E-4,0.002284496525491926,1.0E-7,9.701636911442127E-4,0.0020298116190772954,0.001,0.002,1.0E-7,1.0E-7,0.0011004300304467273,0.0011145564831885842,0.001,
410.0,0.0048914393360858345,4.186045935761778E-4,1.565510387587318E-6,1.0E-7,0.008322966863700397,1.0E-7,2.779504347461773E-4,1.3403861142339394E-4,0.006150132757830923,0.03282818427479024,2.230817061236241E-5,1.0E-7,0.0010823847061342963,6.560412465638942E-5,9.018193226645245E-4,3.4597700142861258E-6,1.0E-7,0.0030522002831190834,0.002,2.2203506761384054E-6,0.0011736856464416223,3.3161879801040016E-4,5.139950284744437E-5,1.0E-7,1.0E-7,0.002004804161511275,4.4911771520423944E-4,0.02260373110911503,1.0E-7,1.0E-7,0.002,0.0038502245237219323,6.08797333489941E-4,0.0023196537872751913,1.0E-7,0.0033758652684480073,0.004919585362868096,2.843427451576892E-4,0.002084350938164707,8.877750139430204E-4,5.0966380071132E-4,1.0E-7,0.004645844802932134,1.699508230583634E-4,0.0034779667174660335,0.005378463301335489,9.604718446953222E-4,0.0061369662957138325,5.347252699740635E-4,7.65452033973976E-4,9.952576808889353E-4,1.0E-7,0.002818507117227376,0.007251280756923615,0.004287639845693811,1.5760991858354212E-4,0.00231550060976039,0.0016632451528139217,6.8E-4,1.0E-7,0.0049,0.004589459733795164,1.0E-7,6.804560942510113E-4,1.0E-7,0.007471523047829392,0.002052414579492481,0.001,2.4E-5,1.0E-7,2.1E-4,0.001770988158877336,0.0010009578111840989,9.098834491873257E-4,0.0055706621563804334,8.267660976023398E-5,0.008393599037667674,0.0013348000567276839,6.484343745208111E-6,0.0020491020860577166,5.592238729617418E-4,8.332276036465209E-4,0.002268282071790659,9.68756561735699E-5,0.0037705195968494834,1.0E-7,9.99862052638085E-4,8.708892926682559E-7,6.987319934870091E-4,1.1298463518447975E-6,2.3929328099865359E-4,2.6566821187532334E-5,0.007207251828193253,0.0010258019276563424,1.0E-7,0.001998878587393853,7.02464666812718E-4,0.0021183528677851367,0.001,0.001952139958295278,0.001704483442285338,0.002001121219742037,3.5863580468748594E-5,4.8149046713527767E-4,3.0679956862581783E-4,0.0025080158777296274,6.812181347735557E-4,3.8E-4,7.802458605128003E-5,0.00696945982840143,0.0038524762467493016,8.292132109667128E-4,0.0022893459055628915,1.0E-7,9.692365168928643E-4,0.002030737905979168,0.001,0.002,1.0E-7,1.0E-7,0.001088165116199429,0.0011024282683381869,0.001,
420.0,0.005195478098711782,1.0E-7,1.0E-7,1.0E-7,0.007491578772282535,7.658625912079526E-4,1.0E-7,1.3489221619464344E-4,1.0E-7,0.012080985576467982,2.23162223917483E-5,1.0E-7,0.0011599288163231408,6.566555194572207E-5,8.846912190711222E-4,4.662274504143876E-6,9.810002118352867E-5,0.002515668424495003,0.002,1.0E-7,0.0011746727490255704,1.0E-7,5.249197129608809E-5,8.816834537233464E-4,4.074528701026932E-6,0.0020052152360850724,5.839319743631852E-4,1.0E-7,1.0E-7,1.1806253244439159E-5,0.002,0.003786185860958674,6.088486792731749E-4,0.0023256137366040267,9.785379599069216E-5,1.0E-7,0.004555779689010612,0.0028860157694354373,0.0020839204699193295,8.93988314567192E-4,4.0285378153094884E-4,7.096261953396753E-5,0.011885638471446549,1.7552428234109601E-4,0.00359352259171214,2.220144650287951E-4,1.0E-7,0.007077711985763236,5.357148219823696E-4,6.889013262735583E-4,9.952579670707016E-4,0.0038142518396276862,0.014384292137699426,1.0E-7,0.004410852948943161,1.581144161627605E-4,0.002315225627672955,0.001652980099594453,6.8E-4,0.0028146047813577013,0.0049,0.004589837211675531,0.001952720648269778,6.744981865597578E-4,5.401288060270217E-4,0.0062140612695845265,0.002052078403416744,0.001,2.4E-5,6.846512966436589E-5,2.1E-4,0.0017642584346151539,0.0010009833538729338,9.106602545835435E-4,0.005741356632525247,1.220487966137807E-4,0.008393418499304726,0.0013320181941371173,1.0E-7,0.002052965751613373,5.627735549138082E-4,8.631103417141645E-4,0.0022553634717637724,1.00075747177546E-4,0.003774774699069299,1.0E-7,9.998620354157346E-4,3.875337891533559E-7,6.987435079751325E-4,1.2312082204873977E-6,2.3919365942471333E-4,4.4221921618599385E-5,0.007321757694526562,0.0010257884227401705,1.0E-7,0.001998878587681129,1.0E-7,0.002656337557574795,0.001,0.001983022217653019,0.0016996325187594065,0.002001121219454761,3.598215184251709E-5,4.6860389741487435E-4,3.0299991135284007E-4,0.002675847378676905,6.800674718084835E-4,3.8E-4,0.01765555693879885,0.03343071526286218,0.0038788069271625788,7.246825571571105E-4,0.002294117366265758,1.0E-7,9.681908370519355E-4,0.002031782456778965,0.001,0.002,1.0E-7,1.0E-7,0.0010761688763522516,0.0010905642784302223,0.001,
